500
0.664993;-0.719363;-0.200752
-0.664993;-0.719363;-0.200752
0.829427;-0.468924;-0.303581
-0.829427;-0.468924;-0.303581
0.415548;-0.444931;-0.793320
-0.415548;-0.444931;-0.793320
0.359950;-0.781960;-0.508895
-0.359950;-0.781960;-0.508895
-0.078666;-0.838353;-0.539423
0.078666;-0.838353;-0.539423
-0.269627;-0.468532;-0.841296
0.269627;-0.468532;-0.841296
-0.770656;-0.541966;-0.335204
0.770656;-0.541966;-0.335204
-0.468941;-0.861650;-0.194045
0.468941;-0.861650;-0.194045
-0.476731;-0.858116;0.190693
0.476731;-0.858116;0.190693
-0.767202;-0.552142;0.326404
0.767202;-0.552142;0.326404
-0.251928;-0.518169;0.817333
0.251928;-0.518169;0.817333
-0.094933;-0.816423;0.569597
0.094933;-0.816423;0.569597
0.366742;-0.759680;0.537015
-0.366742;-0.759680;0.537015
0.414055;-0.489830;0.767219
-0.414055;-0.489830;0.767219
0.827747;-0.477141;0.295247
-0.827747;-0.477141;0.295247
0.671345;-0.714459;0.197092
-0.671345;-0.714459;0.197092
0.811107;0.486664;0.324443
-0.811107;0.486664;0.324443
0.205152;0.533396;0.820610
-0.205152;0.533396;0.820610
-0.422314;0.460706;0.780641
0.422314;0.460706;0.780641
-0.824061;0.465773;0.322458
0.824061;0.465773;0.322458
-0.813733;0.464991;-0.348743
0.813733;0.464991;-0.348743
-0.422314;0.460706;-0.780641
0.422314;0.460706;-0.780641
0.205152;0.533396;-0.820610
-0.205152;0.533396;-0.820610
0.799477;0.487486;-0.350990
-0.799477;0.487486;-0.350990
0.400039;-0.914375;-0.062344
-0.400039;-0.914375;-0.062344
0.306938;-0.935429;-0.175393
-0.306938;-0.935429;-0.175393
0.094512;-0.978473;-0.183464
-0.094512;-0.978473;-0.183464
-0.062353;-0.997652;-0.028342
0.062353;-0.997652;-0.028342
-0.062357;-0.997716;0.025982
0.062357;-0.997716;0.025982
0.099561;-0.979891;0.172922
-0.099561;-0.979891;0.172922
0.303571;-0.938310;0.165584
-0.303571;-0.938310;0.165584
0.400163;-0.914659;0.057166
-0.400163;-0.914659;0.057166
0.123091;-0.492366;-0.861640
-0.123091;-0.492366;-0.861640
0.218986;-0.452010;-0.864715
-0.218986;-0.452010;-0.864715
0.590198;-0.666788;-0.455038
-0.590198;-0.666788;-0.455038
0.768894;-0.637372;-0.050585
-0.768894;-0.637372;-0.050585
0.779649;-0.619721;0.089960
-0.779649;-0.619721;0.089960
0.324141;-0.473874;-0.818765
-0.324141;-0.473874;-0.818765
0.385730;-0.641707;-0.662891
-0.385730;-0.641707;-0.662891
0.689468;-0.590607;-0.419306
-0.689468;-0.590607;-0.419306
0.658751;-0.658751;-0.363449
-0.658751;-0.658751;-0.363449
0.546548;-0.750910;0.370702
-0.546548;-0.750910;0.370702
0.506447;-0.570645;0.646433
-0.506447;-0.570645;0.646433
0.609244;-0.601532;0.516701
-0.609244;-0.601532;0.516701
-0.044065;-0.749110;0.660979
0.044065;-0.749110;0.660979
-0.724614;-0.611014;0.318742
0.724614;-0.611014;0.318742
-0.588034;-0.588034;0.555366
0.588034;-0.588034;0.555366
0.536054;-0.748241;-0.390872
-0.536054;-0.748241;-0.390872
0.220695;-0.855193;-0.468977
-0.220695;-0.855193;-0.468977
-0.079395;-0.842940;-0.532117
0.079395;-0.842940;-0.532117
-0.082465;-0.748963;-0.657461
0.082465;-0.748963;-0.657461
0.045703;-0.822647;-0.566712
-0.045703;-0.822647;-0.566712
0.278428;-0.936532;-0.213040
-0.278428;-0.936532;-0.213040
0.381303;-0.906285;-0.182362
-0.381303;-0.906285;-0.182362
0.335744;-0.896916;-0.287781
-0.335744;-0.896916;-0.287781
0.376240;-0.924559;0.060276
-0.376240;-0.924559;0.060276
-0.135216;-0.953890;0.267974
0.135216;-0.953890;0.267974
0.396091;-0.810186;-0.432099
-0.396091;-0.810186;-0.432099
0.185557;-0.950977;-0.247409
-0.185557;-0.950977;-0.247409
0.009907;-0.980786;-0.194836
-0.009907;-0.980786;-0.194836
0.072066;-0.713795;-0.696637
-0.072066;-0.713795;-0.696637
0.186336;-0.798582;-0.572317
-0.186336;-0.798582;-0.572317
0.315685;-0.909388;-0.270843
-0.315685;-0.909388;-0.270843
0.306302;-0.951566;-0.026481
-0.306302;-0.951566;-0.026481
0.326550;-0.936111;-0.130620
-0.326550;-0.936111;-0.130620
-0.013675;-0.998256;0.057434
0.013675;-0.998256;0.057434
-0.002626;-0.997839;-0.065647
0.002626;-0.997839;-0.065647
0.000000;-1.000000;-0.000000
-0.000000;-1.000000;0.000000
0.817393;0.044183;-0.574384
-0.817393;0.044183;-0.574384
0.949363;0.214372;0.229685
-0.949363;0.214372;0.229685
0.082479;0.412393;0.907265
-0.082479;0.412393;0.907265
-0.883624;-0.304698;0.355481
0.883624;-0.304698;0.355481
0.420706;-0.221827;-0.879659
-0.420706;-0.221827;-0.879659
0.287348;-0.766261;-0.574696
-0.287348;-0.766261;-0.574696
-0.654224;-0.457957;0.601886
0.654224;-0.457957;0.601886
0.105227;-0.605054;0.789200
-0.105227;-0.605054;0.789200
0.758175;-0.583212;0.291606
-0.758175;-0.583212;0.291606
0.388922;-0.583383;-0.713024
-0.388922;-0.583383;-0.713024
0.046274;-0.971764;0.231372
-0.046274;-0.971764;0.231372
0.033480;-0.915131;-0.401765
-0.033480;-0.915131;-0.401765
-0.445163;-0.880854;-0.161016
0.445163;-0.880854;-0.161016
-0.218218;-0.872872;-0.436436
0.218218;-0.872872;-0.436436
0.434064;-0.891591;-0.129046
-0.434064;-0.891591;-0.129046
0.300753;-0.952384;0.050125
-0.300753;-0.952384;0.050125
0.812285;-0.499568;0.301039
-0.812285;-0.499568;0.301039
0.875310;-0.409336;0.257444
-0.875310;-0.409336;0.257444
0.938484;-0.305959;0.160113
-0.938484;-0.305959;0.160113
0.223706;-0.722743;-0.653910
-0.223706;-0.722743;-0.653910
-0.153610;-0.967743;-0.199693
0.153610;-0.967743;-0.199693
-0.273275;-0.956462;-0.102478
0.273275;-0.956462;-0.102478
-0.097590;-0.975900;0.195180
0.097590;-0.975900;0.195180
-0.158235;-0.271260;0.949410
0.158235;-0.271260;0.949410
-0.693430;-0.132784;0.708183
0.693430;-0.132784;0.708183
-1.000000;-0.000000;0.000000
1.000000;0.000000;-0.000000
0.305141;-0.118119;-0.944953
-0.305141;-0.118119;-0.944953
0.029814;-0.954056;-0.298142
-0.029814;-0.954056;-0.298142
0.135293;-0.927720;-0.347895
-0.135293;-0.927720;-0.347895
-0.508542;-0.815786;-0.275460
0.508542;-0.815786;-0.275460
-0.384277;-0.922265;-0.041921
0.384277;-0.922265;-0.041921
-0.208288;-0.977353;0.037385
0.208288;-0.977353;0.037385
-0.572078;-0.667424;-0.476731
0.572078;-0.667424;-0.476731
-0.136922;-0.643534;-0.753071
0.136922;-0.643534;-0.753071
0.408843;-0.681405;-0.607070
-0.408843;-0.681405;-0.607070
0.574030;-0.707038;-0.413022
-0.574030;-0.707038;-0.413022
0.566534;-0.818328;-0.096843
-0.566534;-0.818328;-0.096843
0.570336;-0.812892;0.118000
-0.570336;-0.812892;0.118000
0.482289;-0.671879;0.562117
-0.482289;-0.671879;0.562117
0.260407;-0.747255;0.611390
-0.260407;-0.747255;0.611390
0.163956;-0.918156;0.360704
-0.163956;-0.918156;0.360704
-0.017820;-0.968216;0.249479
0.017820;-0.968216;0.249479
0.327339;-0.848105;-0.416613
-0.327339;-0.848105;-0.416613
0.281070;-0.923516;-0.260994
-0.281070;-0.923516;-0.260994
-0.254193;-0.714916;-0.651368
0.254193;-0.714916;-0.651368
-0.026016;-0.533323;-0.845512
0.026016;-0.533323;-0.845512
-0.351808;-0.899066;-0.260599
0.351808;-0.899066;-0.260599
-0.352308;-0.935819;-0.011010
0.352308;-0.935819;-0.011010
-0.131654;-0.877691;0.460788
0.131654;-0.877691;0.460788
-0.034219;-0.787044;0.615947
0.034219;-0.787044;0.615947
0.360263;-0.727731;0.583626
-0.360263;-0.727731;0.583626
0.498784;-0.685828;0.529958
-0.498784;-0.685828;0.529958
0.666667;-0.666667;-0.333333
-0.666667;-0.666667;-0.333333
0.816466;-0.572745;-0.073116
-0.816466;-0.572745;-0.073116
0.784010;-0.609785;0.116150
-0.784010;-0.609785;0.116150
-0.530629;0.246147;0.811076
0.530629;0.246147;0.811076
-0.851109;0.372958;0.369480
0.851109;0.372958;0.369480
-0.244586;0.433121;0.867516
0.244586;0.433121;0.867516
0.592382;0.303006;0.746506
-0.592382;0.303006;0.746506
0.368548;0.311777;0.875767
-0.368548;0.311777;0.875767
0.282140;0.287988;0.915128
-0.282140;0.287988;0.915128
0.856131;0.499077;0.134021
-0.856131;0.499077;0.134021
0.534226;0.437577;-0.723276
-0.534226;0.437577;-0.723276
0.384903;0.436800;-0.813053
-0.384903;0.436800;-0.813053
0.233519;0.780017;-0.580553
-0.233519;0.780017;-0.580553
0.244866;0.967802;-0.058301
-0.244866;0.967802;-0.058301
0.116271;0.883661;-0.453458
-0.116271;0.883661;-0.453458
0.115196;0.138826;-0.983594
-0.115196;0.138826;-0.983594
0.118366;0.225972;-0.966916
-0.118366;0.225972;-0.966916
0.959736;0.280774;-0.008508
-0.959736;0.280774;-0.008508
0.931868;0.324194;0.162851
-0.931868;0.324194;0.162851
0.162606;0.986474;0.020695
-0.162606;0.986474;0.020695
-0.018766;0.975838;-0.217687
0.018766;0.975838;-0.217687
0.753776;0.588391;-0.292605
-0.753776;0.588391;-0.292605
0.919601;0.367840;0.137940
-0.919601;0.367840;0.137940
0.929736;0.194399;0.312729
-0.929736;0.194399;0.312729
0.912018;0.232856;0.337641
-0.912018;0.232856;0.337641
0.940691;0.060690;0.333793
-0.940691;0.060690;0.333793
0.176090;0.440225;-0.880451
-0.176090;0.440225;-0.880451
0.370784;0.799083;-0.473270
-0.370784;0.799083;-0.473270
0.310668;0.466002;-0.828449
-0.310668;0.466002;-0.828449
0.279339;0.128692;-0.951529
-0.279339;0.128692;-0.951529
0.313873;0.180715;-0.932108
-0.313873;0.180715;-0.932108
0.976161;0.060864;-0.208341
-0.976161;0.060864;-0.208341
0.826725;-0.244727;-0.506592
-0.826725;-0.244727;-0.506592
0.344853;0.931486;-0.115800
-0.344853;0.931486;-0.115800
0.120261;-0.235495;0.964406
-0.120261;-0.235495;0.964406
0.127513;0.185137;0.974405
-0.127513;0.185137;0.974405
0.349226;0.724138;0.594697
-0.349226;0.724138;0.594697
0.415251;0.144855;0.898100
-0.415251;0.144855;0.898100
0.184540;-0.686258;0.703559
-0.184540;-0.686258;0.703559
0.605564;-0.160824;0.779377
-0.605564;-0.160824;0.779377
0.703301;0.205264;0.680614
-0.703301;0.205264;0.680614
0.667944;0.716631;0.200725
-0.667944;0.716631;0.200725
0.494774;0.752756;0.434231
-0.494774;0.752756;0.434231
0.642323;0.176121;0.745924
-0.642323;0.176121;0.745924
0.718225;-0.152966;0.678788
-0.718225;-0.152966;0.678788
0.738828;-0.544366;0.397240
-0.738828;-0.544366;0.397240
0.342772;0.157888;0.926056
-0.342772;0.157888;0.926056
0.226983;-0.786746;0.574030
-0.226983;-0.786746;0.574030
-0.172189;0.979491;0.104638
0.172189;0.979491;0.104638
0.042460;-0.401319;0.914953
-0.042460;-0.401319;0.914953
-0.161572;-0.969432;0.184654
0.161572;-0.969432;0.184654
0.979149;-0.048332;0.197308
-0.979149;-0.048332;0.197308
0.946968;-0.307922;0.091845
-0.946968;-0.307922;0.091845
0.979450;0.066136;0.190536
-0.979450;0.066136;0.190536
0.993775;0.106953;0.031195
-0.993775;0.106953;0.031195
0.711563;-0.050060;-0.700836
-0.711563;-0.050060;-0.700836
0.372160;-0.084651;-0.924300
-0.372160;-0.084651;-0.924300
0.446529;-0.231010;-0.864434
-0.446529;-0.231010;-0.864434
0.606579;-0.240489;-0.757778
-0.606579;-0.240489;-0.757778
0.732489;-0.240675;-0.636817
-0.732489;-0.240675;-0.636817
0.263732;-0.853252;-0.449896
-0.263732;-0.853252;-0.449896
0.556817;0.767332;-0.318051
-0.556817;0.767332;-0.318051
0.500431;0.818999;-0.280730
-0.500431;0.818999;-0.280730
0.318954;0.420485;-0.849389
-0.318954;0.420485;-0.849389
0.719759;0.279303;-0.635561
-0.719759;0.279303;-0.635561
0.497205;0.747333;-0.440774
-0.497205;0.747333;-0.440774
0.350559;-0.855666;0.380715
-0.350559;-0.855666;0.380715
0.456551;-0.873014;0.171485
-0.456551;-0.873014;0.171485
0.258262;-0.960298;0.105487
-0.258262;-0.960298;0.105487
0.245528;-0.966063;-0.080238
-0.245528;-0.966063;-0.080238
0.464292;-0.883653;-0.059909
-0.464292;-0.883653;-0.059909
0.622462;-0.720981;-0.304514
-0.622462;-0.720981;-0.304514
0.450021;-0.602706;0.658959
-0.450021;-0.602706;0.658959
-0.266664;-0.488415;0.830868
0.266664;-0.488415;0.830868
-0.828395;-0.511137;0.229130
0.828395;-0.511137;0.229130
-0.525061;-0.772732;-0.356645
0.525061;-0.772732;-0.356645
0.454637;-0.687284;-0.566521
-0.454637;-0.687284;-0.566521
0.699601;-0.555239;-0.449743
-0.699601;-0.555239;-0.449743
0.722010;0.112644;-0.682652
-0.722010;0.112644;-0.682652
-0.191904;-0.938824;0.285975
0.191904;-0.938824;0.285975
0.904808;0.204748;-0.373365
-0.904808;0.204748;-0.373365
0.103418;-0.982467;0.155126
-0.103418;-0.982467;0.155126
0.084056;-0.353037;0.931826
-0.084056;-0.353037;0.931826
0.644606;-0.759399;-0.088302
-0.644606;-0.759399;-0.088302
0.430935;-0.767848;0.474029
-0.430935;-0.767848;0.474029
0.803235;-0.346222;-0.484711
-0.803235;-0.346222;-0.484711
0.581122;-0.701353;-0.412797
-0.581122;-0.701353;-0.412797
0.591001;-0.682205;-0.430482
-0.591001;-0.682205;-0.430482
0.981815;0.059145;-0.180394
-0.981815;0.059145;-0.180394
0.910486;0.117482;-0.396502
-0.910486;0.117482;-0.396502
0.997202;0.072524;-0.018131
-0.997202;0.072524;-0.018131
0.731310;-0.192450;-0.654330
-0.731310;-0.192450;-0.654330
0.786718;-0.107280;-0.607919
-0.786718;-0.107280;-0.607919
0.702247;-0.117041;-0.702247
-0.702247;-0.117041;-0.702247
0.184048;0.051124;0.981587
-0.184048;0.051124;0.981587
0.935190;-0.128359;0.330067
-0.935190;-0.128359;0.330067
0.663348;-0.055279;-0.746267
-0.663348;-0.055279;-0.746267
-0.008522;-0.076694;0.997018
0.008522;-0.076694;0.997018
0.623691;-0.335381;-0.706066
-0.623691;-0.335381;-0.706066
0.273312;-0.358722;-0.892535
-0.273312;-0.358722;-0.892535
-0.832769;0.219977;-0.508041
0.832769;0.219977;-0.508041
-0.833909;0.498081;0.237721
0.833909;0.498081;0.237721
-0.565464;0.253882;0.784726
0.565464;0.253882;0.784726
-0.055965;-0.067158;0.996172
0.055965;-0.067158;0.996172
0.144498;-0.989255;0.022230
-0.144498;-0.989255;0.022230
0.327452;-0.942664;0.064498
-0.327452;-0.942664;0.064498
0.312667;-0.949580;0.023161
-0.312667;-0.949580;0.023161
0.170988;-0.984893;0.027358
-0.170988;-0.984893;0.027358
0.348658;-0.892906;0.284880
-0.348658;-0.892906;0.284880
0.400582;-0.915617;-0.034336
-0.400582;-0.915617;-0.034336
0.257194;-0.964478;-0.060280
-0.257194;-0.964478;-0.060280
0.063697;-0.997913;-0.010616
-0.063697;-0.997913;-0.010616
-0.363700;-0.610078;0.703936
0.363700;-0.610078;0.703936
0.629882;-0.775881;0.035457
-0.629882;-0.775881;0.035457
0.447210;-0.871726;-0.200243
-0.447210;-0.871726;-0.200243
0.507163;-0.834843;-0.214062
-0.507163;-0.834843;-0.214062
0.525823;-0.809259;0.261934
-0.525823;-0.809259;0.261934
0.297964;-0.757979;0.580246
-0.297964;-0.757979;0.580246
0.093038;0.080501;-0.992403
-0.093038;0.080501;-0.992403
0.500580;-0.007971;-0.865653
-0.500580;-0.007971;-0.865653
0.928516;-0.274791;-0.249696
-0.928516;-0.274791;-0.249696
0.839260;0.037780;0.542416
-0.839260;0.037780;0.542416
-0.235535;0.258908;0.936744
0.235535;0.258908;0.936744
-0.449919;0.128548;0.883769
0.449919;0.128548;0.883769
-0.538364;0.842656;-0.009753
0.538364;0.842656;-0.009753
-0.191040;0.981286;-0.024097
0.191040;0.981286;-0.024097
0.404624;0.914097;0.026581
-0.404624;0.914097;0.026581
-0.781868;-0.019678;0.623133
0.781868;-0.019678;0.623133
0.542773;0.814160;-0.206254
-0.542773;0.814160;-0.206254
-0.247398;0.294522;-0.923066
0.247398;0.294522;-0.923066
