500
4;44,2,0,46
4;45,47,1,3
4;42,4,2,44
4;43,45,3,5
4;4,6,8,2
4;5,3,9,7
4;2,8,10,0
4;3,1,11,9
4;8,14,12,10
4;9,11,13,15
4;6,16,14,8
4;7,9,15,17
4;16,18,20,14
4;17,15,21,19
4;14,20,22,12
4;15,13,23,21
4;20,26,24,22
4;21,23,25,27
4;18,28,26,20
4;19,21,27,29
4;28,30,32,26
4;29,27,33,31
4;26,32,34,24
4;27,25,35,33
4;32,38,36,34
4;33,35,37,39
4;30,40,38,32
4;31,33,39,41
4;40,42,44,38
4;41,39,45,43
4;38,44,46,36
4;39,37,47,45
4;48,50,36,46
4;49,47,37,51
4;50,52,34,36
4;51,37,35,53
4;52,54,24,34
4;53,35,25,55
4;54,56,22,24
4;55,25,23,57
4;56,58,12,22
4;57,23,13,59
4;58,62,10,12
4;59,13,11,63
4;62,64,0,10
4;63,11,1,65
4;64,48,46,0
4;65,1,47,49
3;48,64,60
3;61,65,49
3;60,64,62
3;63,65,61
3;62,58,60
3;61,59,63
3;58,56,60
3;61,57,59
3;56,54,60
3;61,55,57
3;54,52,60
3;61,53,55
3;52,50,60
3;61,51,53
3;50,48,60
3;61,49,51
4;90,175,173,88
4;90,89,174,175
4;88,173,171,86
4;89,87,172,174
4;86,171,169,84
4;87,85,170,172
4;84,169,167,82
4;85,83,168,170
4;82,167,165,80
4;83,81,166,168
4;163,145,91,78
4;164,79,92,146
4;145,147,93,91
4;146,92,94,148
4;147,149,95,93
4;148,94,96,150
4;149,151,97,95
4;150,96,98,152
4;151,153,99,97
4;152,98,100,154
4;153,155,101,99
4;154,100,102,156
4;155,157,103,101
4;156,102,104,158
4;157,159,105,103
4;158,104,106,160
4;159,161,107,105
4;160,106,108,162
4;161,67,66,107
4;162,108,66,67
4;161,159,127,109
4;162,110,128,160
4;159,157,178,127
4;160,128,179,158
4;178,157,155,125
4;179,126,156,158
4;125,155,153,123
4;126,124,154,156
4;123,153,151,121
4;124,122,152,154
4;121,151,149,119
4;122,120,150,152
4;119,149,147,117
4;120,118,148,150
4;117,147,145,115
4;118,116,146,148
4;115,145,163,113
4;116,114,164,146
4;163,176,180,113
4;164,114,181,176
4;111,67,161,109
4;112,110,162,67
4;182,177,67,111
4;183,112,67,177
4;177,182,180,176
4;177,176,181,183
4;173,175,136,134
4;174,135,136,175
4;171,173,134,132
4;172,133,135,174
4;169,171,132,130
4;170,131,133,172
4;167,184,186,165
4;168,166,187,185
4;184,167,169,130
4;185,131,170,168
4;186,188,189,143
4;187,144,189,188
4;68,188,186,184
4;68,185,187,188
4;68,184,130,129
4;68,129,131,185
4;143,190,192,141
4;144,142,193,191
4;141,192,194,139
4;142,140,195,193
4;139,194,196,138
4;140,138,197,195
4;138,196,70,137
4;138,137,70,197
4;69,190,143,189
4;69,189,144,191
4;207,205,190,69
4;207,69,191,206
4;196,199,198,70
4;197,70,198,200
4;194,201,199,196
4;195,197,200,202
4;192,203,201,194
4;193,195,202,204
4;190,205,203,192
4;191,193,204,206
4;199,201,203,198
4;200,198,204,202
4;203,205,207,198
4;204,198,207,206
4;176,163,139,138
4;176,138,140,164
4;163,210,141,139
4;164,140,142,211
4;210,212,143,141
4;211,142,144,213
4;212,165,186,143
4;213,144,187,166
4;165,212,208,80
4;166,81,209,213
4;212,210,214,208
4;213,209,215,211
4;214,210,163,78
4;215,79,164,211
4;221,71,129,130
4;222,131,129,71
4;219,221,130,132
4;220,133,131,222
4;217,219,132,134
4;218,135,133,220
4;216,217,134,136
4;216,136,135,218
4;230,228,217,216
4;230,216,218,229
4;228,226,219,217
4;229,218,220,227
4;226,224,221,219
4;227,220,222,225
4;224,223,71,221
4;225,222,71,223
4;224,228,230,223
4;225,223,230,229
3;226,228,224
3;225,229,227
4;231,233,180,182
4;232,183,181,234
4;253,231,182,111
4;254,112,183,232
4;255,253,111,109
4;256,110,112,254
4;233,251,113,180
4;234,181,114,252
4;251,249,115,113
4;252,114,116,250
4;249,247,117,115
4;250,116,118,248
4;247,245,119,117
4;248,118,120,246
4;245,243,121,119
4;246,120,122,244
4;243,241,123,121
4;244,122,124,242
4;241,239,125,123
4;242,124,126,240
4;239,235,178,125
4;240,126,179,236
4;235,237,127,178
4;236,179,128,238
4;237,255,109,127
4;238,128,110,256
4;275,257,255,237
4;276,238,256,258
4;277,275,237,235
4;278,236,238,276
4;273,277,235,239
4;274,240,236,278
4;271,273,239,241
4;272,242,240,274
4;269,271,241,243
4;270,244,242,272
4;267,269,243,245
4;268,246,244,270
4;265,267,245,247
4;266,248,246,268
4;263,265,247,249
4;264,250,248,266
4;261,263,249,251
4;262,252,250,264
4;279,261,251,233
4;280,234,252,262
4;257,259,253,255
4;258,256,254,260
4;259,281,231,253
4;260,254,232,282
4;281,279,233,231
4;282,232,234,280
4;72,283,107,66
4;72,66,108,284
4;283,285,105,107
4;284,108,106,286
4;285,287,103,105
4;286,106,104,288
