64
0.087754;0.890977;0.445488
0.259888;0.856737;0.445488
0.422036;0.789573;0.445488
0.567965;0.692067;0.445488
0.692067;0.567965;0.445488
0.789573;0.422036;0.445488
0.856737;0.259888;0.445488
0.890977;0.087754;0.445488
0.890977;-0.087753;0.445488
0.856737;-0.259888;0.445488
0.789573;-0.422035;0.445488
0.692067;-0.567965;0.445488
0.567965;-0.692067;0.445488
0.422036;-0.789573;0.445488
0.259888;-0.856737;0.445488
0.087753;-0.890977;0.445488
-0.087754;-0.890977;0.445488
-0.259889;-0.856737;0.445488
-0.422036;-0.789573;0.445488
-0.567965;-0.692066;0.445488
-0.692067;-0.567964;0.445488
-0.789574;-0.422035;0.445488
-0.856737;-0.259887;0.445488
-0.890977;-0.087753;0.445488
-0.890977;0.087754;0.445488
-0.856737;0.259889;0.445488
-0.789573;0.422037;0.445488
-0.692066;0.567965;0.445488
-0.567964;0.692067;0.445488
-0.422035;0.789574;0.445488
-0.259887;0.856737;0.445488
-0.087753;0.890977;0.445488
0.000000;0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;-0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;-0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;-0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;-0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;-0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;-0.000000;-1.000000
0.000000;-0.000000;-1.000000
-0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
0.000000;0.000000;-1.000000
-0.000000;-0.000000;-1.000000
0.000000;-0.000000;-1.000000
-0.000000;0.000000;-1.000000
