576
1.250000;0.000000;0.000000
1.216506;0.000000;0.125000
1.125000;0.000000;0.216506
1.000000;0.000000;0.250000
0.875000;0.000000;0.216506
0.783494;0.000000;0.125000
0.750000;0.000000;0.000000
0.783494;0.000000;-0.125000
0.875000;0.000000;-0.216506
1.000000;0.000000;-0.250000
1.125000;0.000000;-0.216506
1.216506;0.000000;-0.125000
1.239306;0.163158;0.000000
1.206099;0.158786;0.125000
1.115376;0.146842;0.216506
0.991445;0.130526;0.250000
0.867514;0.114210;0.216506
0.776791;0.102266;0.125000
0.743584;0.097895;0.000000
0.776791;0.102266;-0.125000
0.867514;0.114210;-0.216506
0.991445;0.130526;-0.250000
1.115376;0.146842;-0.216506
1.206099;0.158786;-0.125000
1.207407;0.323524;0.000000
1.175055;0.314855;0.125000
1.086667;0.291171;0.216506
0.965926;0.258819;0.250000
0.845185;0.226467;0.216506
0.756797;0.202783;0.125000
0.724444;0.194114;0.000000
0.756797;0.202783;-0.125000
0.845185;0.226467;-0.216506
0.965926;0.258819;-0.250000
1.086667;0.291171;-0.216506
1.175055;0.314855;-0.125000
1.154849;0.478354;0.000000
1.123905;0.465537;0.125000
1.039364;0.430519;0.216506
0.923880;0.382683;0.250000
0.808395;0.334848;0.216506
0.723854;0.299830;0.125000
0.692910;0.287013;0.000000
0.723854;0.299830;-0.125000
0.808395;0.334848;-0.216506
0.923880;0.382683;-0.250000
1.039364;0.430519;-0.216506
1.123905;0.465537;-0.125000
1.082532;0.625000;0.000000
1.053525;0.608253;0.125000
0.974279;0.562500;0.216506
0.866025;0.500000;0.250000
0.757772;0.437500;0.216506
0.678525;0.391747;0.125000
0.649519;0.375000;0.000000
0.678525;0.391747;-0.125000
0.757772;0.437500;-0.216506
0.866025;0.500000;-0.250000
0.974279;0.562500;-0.216506
1.053525;0.608253;-0.125000
0.991692;0.760952;0.000000
0.965119;0.740562;0.125000
0.892523;0.684856;0.216506
0.793353;0.608761;0.250000
0.694184;0.532666;0.216506
0.621587;0.476961;0.125000
0.595015;0.456571;0.000000
0.621587;0.476961;-0.125000
0.694184;0.532666;-0.216506
0.793353;0.608761;-0.250000
0.892523;0.684856;-0.216506
0.965119;0.740562;-0.125000
0.883883;0.883884;0.000000
0.860200;0.860200;0.125000
0.795495;0.795495;0.216506
0.707107;0.707107;0.250000
0.618718;0.618719;0.216506
0.554014;0.554014;0.125000
0.530330;0.530330;0.000000
0.554014;0.554014;-0.125000
