576
0.963996;0.063183;0.258302
0.706349;0.046296;0.706349
0.258782;0.016961;0.965787
-0.258782;-0.016961;0.965787
-0.706348;-0.046297;0.706349
-0.963996;-0.063184;0.258302
-0.963996;-0.063184;-0.258302
-0.706348;-0.046297;-0.706349
-0.258782;-0.016961;-0.965787
0.258782;0.016961;-0.965787
0.706349;0.046296;-0.706349
0.963996;0.063183;-0.258302
0.947502;0.188470;0.258302
0.694263;0.138098;0.706349
0.254354;0.050594;0.965787
-0.254354;-0.050594;0.965787
-0.694263;-0.138097;0.706349
-0.947502;-0.188470;0.258302
-0.947502;-0.188470;-0.258302
-0.694263;-0.138097;-0.706349
-0.254354;-0.050594;-0.965787
0.254354;0.050594;-0.965787
0.694263;0.138098;-0.706349
0.947502;0.188470;-0.258302
0.914796;0.310531;0.258301
0.670298;0.227535;0.706349
0.245574;0.083361;0.965787
-0.245574;-0.083361;0.965787
-0.670298;-0.227535;0.706349
-0.914795;-0.310531;0.258302
-0.914795;-0.310531;-0.258302
-0.670298;-0.227535;-0.706349
-0.245574;-0.083361;-0.965787
0.245574;0.083361;-0.965787
0.670298;0.227535;-0.706349
0.914796;0.310531;-0.258301
0.866437;0.427279;0.258302
0.634864;0.313080;0.706349
0.232592;0.114702;0.965787
-0.232592;-0.114702;0.965787
-0.634864;-0.313080;0.706349
-0.866437;-0.427280;0.258302
-0.866437;-0.427280;-0.258302
-0.634864;-0.313080;-0.706349
-0.232592;-0.114702;-0.965787
0.232592;0.114702;-0.965787
0.634864;0.313080;-0.706349
0.866437;0.427279;-0.258302
0.803253;0.536716;0.258302
0.588568;0.393268;0.706349
0.215631;0.144080;0.965787
-0.215631;-0.144080;0.965787
-0.588568;-0.393268;0.706349
-0.803253;-0.536716;0.258302
-0.803253;-0.536716;-0.258302
-0.588568;-0.393268;-0.706349
-0.215631;-0.144080;-0.965787
0.215631;0.144080;-0.965787
0.588568;0.393268;-0.706349
0.803253;0.536716;-0.258302
0.726325;0.636971;0.258302
0.532200;0.466727;0.706349
0.194980;0.170993;0.965787
-0.194980;-0.170993;0.965787
-0.532200;-0.466727;0.706349
-0.726326;-0.636970;0.258302
-0.726326;-0.636970;-0.258302
-0.532200;-0.466727;-0.706349
-0.194980;-0.170993;-0.965787
0.194980;0.170993;-0.965787
0.532200;0.466727;-0.706349
0.726325;0.636971;-0.258302
0.636971;0.726326;0.258302
0.466727;0.532200;0.706349
0.170993;0.194980;0.965787
-0.170993;-0.194980;0.965787
-0.466727;-0.532201;0.706349
-0.636970;-0.726326;0.258302
-0.636970;-0.726326;-0.258302
-0.466727;-0.532201;-0.706349
-0.170993;-0.194980;-0.965787
0.170993;0.194980;-0.965787
0.466727;0.532200;-0.706349
0.636971;0.726326;-0.258302
0.536717;0.803253;0.258302
0.393268;0.588567;0.706349
0.144080;0.215631;0.965787
-0.144080;-0.215631;0.965787
-0.393269;-0.588567;0.706349
-0.536717;-0.803253;0.258302
-0.536717;-0.803253;-0.258302
-0.393269;-0.588567;-0.706349
-0.144080;-0.215631;-0.965787
0.144080;0.215631;-0.965787
0.393268;0.588567;-0.706349
0.536717;0.803253;-0.258302
0.427279;0.866437;0.258302
0.313080;0.634864;0.706349
0.114702;0.232592;0.965787
-0.114702;-0.232592;0.965787
-0.313080;-0.634864;0.706349
-0.427279;-0.866437;0.258302
-0.427279;-0.866437;-0.258302
-0.313080;-0.634864;-0.706349
-0.114702;-0.232592;-0.965787
0.114702;0.232592;-0.965787
0.313080;0.634864;-0.706349
0.427279;0.866437;-0.258302
0.310531;0.914795;0.258302
0.227536;0.670298;0.706349
0.083361;0.245574;0.965787
-0.083361;-0.245574;0.965787
-0.227536;-0.670298;0.706349
-0.310531;-0.914795;0.258302
-0.310531;-0.914795;-0.258302
-0.227536;-0.670298;-0.706349
-0.083361;-0.245574;-0.965787
0.083361;0.245574;-0.965787
0.227536;0.670298;-0.706349
0.310531;0.914795;-0.258302
0.188470;0.947502;0.258302
0.138097;0.694263;0.706349
0.050594;0.254354;0.965787
-0.050594;-0.254354;0.965787
-0.138097;-0.694263;0.706349
-0.188470;-0.947502;0.258302
-0.188470;-0.947502;-0.258302
-0.138097;-0.694263;-0.706349
-0.050594;-0.254354;-0.965787
0.050594;0.254354;-0.965787
0.138097;0.694263;-0.706349
0.188470;0.947502;-0.258302
0.063184;0.963996;0.258302
0.046296;0.706349;0.706349
0.016961;0.258782;0.965787
-0.016961;-0.258782;0.965787
-0.046297;-0.706349;0.706349
-0.063184;-0.963996;0.258302
-0.063184;-0.963996;-0.258302
-0.046297;-0.706349;-0.706349
-0.016961;-0.258782;-0.965787
0.016961;0.258782;-0.965787
0.046296;0.706349;-0.706349
0.063184;0.963996;-0.258302
-0.063184;0.963996;0.258302
-0.046297;0.706348;0.706349
-0.016962;0.258782;0.965787
0.016961;-0.258782;0.965787
0.046296;-0.706349;0.706349
0.063184;-0.963996;0.258302
0.063184;-0.963996;-0.258302
0.046296;-0.706349;-0.706349
0.016961;-0.258782;-0.965787
-0.016962;0.258782;-0.965787
-0.046297;0.706348;-0.706349
-0.063184;0.963996;-0.258302
-0.188469;0.947502;0.258302
-0.138097;0.694263;0.706349
-0.050594;0.254354;0.965787
0.050594;-0.254354;0.965787
0.138097;-0.694263;0.706349
0.188470;-0.947502;0.258302
0.188470;-0.947502;-0.258302
0.138097;-0.694263;-0.706349
0.050594;-0.254354;-0.965787
-0.050594;0.254354;-0.965787
-0.138097;0.694263;-0.706349
-0.188469;0.947502;-0.258302
-0.310531;0.914795;0.258302
-0.227535;0.670298;0.706349
-0.083361;0.245574;0.965787
0.083361;-0.245574;0.965787
0.227536;-0.670298;0.706349
0.310531;-0.914795;0.258302
0.310531;-0.914795;-0.258302
0.227536;-0.670298;-0.706349
0.083361;-0.245574;-0.965787
-0.083361;0.245574;-0.965787
-0.227535;0.670298;-0.706349
-0.310531;0.914795;-0.258302
-0.427279;0.866437;0.258302
-0.313080;0.634864;0.706349
-0.114702;0.232592;0.965787
0.114702;-0.232592;0.965787
0.313080;-0.634864;0.706349
0.427279;-0.866437;0.258302
0.427279;-0.866437;-0.258302
0.313080;-0.634864;-0.706349
0.114702;-0.232592;-0.965787
-0.114702;0.232592;-0.965787
-0.313080;0.634864;-0.706349
-0.427279;0.866437;-0.258302
-0.536717;0.803253;0.258302
-0.393268;0.588567;0.706349
-0.144080;0.215631;0.965787
0.144080;-0.215631;0.965787
0.393268;-0.588567;0.706349
0.536717;-0.803253;0.258302
0.536717;-0.803253;-0.258302
0.393268;-0.588567;-0.706349
0.144080;-0.215631;-0.965787
-0.144080;0.215631;-0.965787
-0.393268;0.588567;-0.706349
-0.536717;0.803253;-0.258302
-0.636970;0.726326;0.258302
-0.466727;0.532200;0.706349
-0.170993;0.194980;0.965787
0.170993;-0.194980;0.965787
0.466727;-0.532200;0.706349
0.636971;-0.726325;0.258302
0.636971;-0.726325;-0.258302
0.466727;-0.532200;-0.706349
0.170993;-0.194980;-0.965787
-0.170993;0.194980;-0.965787
-0.466727;0.532200;-0.706349
-0.636970;0.726326;-0.258302
-0.726326;0.636970;0.258302
-0.532201;0.466727;0.706349
-0.194980;0.170993;0.965787
0.194980;-0.170993;0.965787
0.532200;-0.466727;0.706349
0.726325;-0.636971;0.258302
0.726325;-0.636971;-0.258302
0.532200;-0.466727;-0.706349
0.194980;-0.170993;-0.965787
-0.194980;0.170993;-0.965787
-0.532201;0.466727;-0.706349
-0.726326;0.636970;-0.258302
-0.803253;0.536717;0.258302
-0.588567;0.393268;0.706349
-0.215631;0.144080;0.965787
0.215631;-0.144080;0.965787
0.588567;-0.393268;0.706349
0.803253;-0.536717;0.258302
0.803253;-0.536717;-0.258302
0.588567;-0.393268;-0.706349
0.215631;-0.144080;-0.965787
-0.215631;0.144080;-0.965787
-0.588567;0.393268;-0.706349
-0.803253;0.536717;-0.258302
-0.866436;0.427280;0.258302
-0.634864;0.313080;0.706348
-0.232592;0.114702;0.965787
0.232592;-0.114702;0.965787
0.634864;-0.313080;0.706349
0.866437;-0.427279;0.258302
0.866437;-0.427279;-0.258302
0.634864;-0.313080;-0.706349
0.232592;-0.114702;-0.965787
-0.232592;0.114702;-0.965787
-0.634864;0.313080;-0.706348
-0.866436;0.427280;-0.258302
-0.914795;0.310531;0.258302
-0.670298;0.227536;0.706349
-0.245574;0.083361;0.965787
0.245574;-0.083361;0.965787
0.670298;-0.227536;0.706349
0.914795;-0.310531;0.258302
0.914795;-0.310531;-0.258302
0.670298;-0.227536;-0.706349
0.245574;-0.083361;-0.965787
-0.245574;0.083361;-0.965787
-0.670298;0.227536;-0.706349
-0.914795;0.310531;-0.258302
-0.947502;0.188469;0.258302
-0.694263;0.138097;0.706349
-0.254354;0.050594;0.965787
0.254354;-0.050594;0.965787
0.694263;-0.138097;0.706349
0.947502;-0.188470;0.258302
0.947502;-0.188470;-0.258302
