80
3;12,13,0
3;15,13,1
3;17,12,0
3;19,17,0
3;16,19,0
3;22,15,1
3;24,14,2
3;26,18,3
3;28,20,4
3;30,21,5
3;25,22,1
3;27,24,2
3;29,26,3
3;31,28,4
3;23,30,5
3;37,32,6
3;39,33,7
3;40,34,8
3;41,35,9
3;38,36,10
3;11,41,38
3;41,36,38
3;41,9,36
3;11,40,41
3;40,35,41
3;40,8,35
3;11,39,40
3;39,34,40
3;39,7,34
3;11,37,39
3;37,33,39
3;37,6,33
3;11,38,37
3;38,32,37
3;38,10,32
3;10,36,23
3;36,30,23
3;36,9,30
3;9,35,31
3;35,28,31
3;35,8,28
3;8,34,29
3;34,26,29
3;34,7,26
3;7,33,27
3;33,24,27
3;33,6,24
3;6,32,25
3;32,22,25
3;32,10,22
3;9,31,30
3;31,21,30
3;31,4,21
3;8,29,28
3;29,20,28
3;29,3,20
3;7,27,26
3;27,18,26
3;27,2,18
3;6,25,24
3;25,14,24
3;25,1,14
3;10,23,22
3;23,15,22
3;23,5,15
3;5,21,16
3;21,19,16
3;21,4,19
3;4,20,19
3;20,17,19
3;20,3,17
3;3,18,17
3;18,12,17
3;18,2,12
3;5,16,15
3;16,13,15
3;16,0,13
3;2,14,12
3;14,13,12
3;14,1,13
