80
0.102381;-0.315090;-0.943523
0.700224;-0.268032;-0.661699
-0.268034;-0.194736;-0.943523
-0.268034;0.194737;-0.943523
0.102381;0.315090;-0.943523
0.904989;-0.268032;-0.330385
0.024747;-0.943521;-0.330386
-0.889697;-0.315095;-0.330385
-0.574602;0.748784;-0.330388
0.534576;0.777865;-0.330387
0.802609;-0.583126;-0.125627
-0.306569;-0.943522;-0.125629
-0.992077;-0.000000;-0.125628
-0.306569;0.943522;-0.125629
0.802609;0.583126;-0.125627
0.408946;-0.628425;0.661698
-0.471300;-0.583122;0.661699
-0.700224;0.268032;0.661699
0.038530;0.748779;0.661699
0.724042;0.194736;0.661695
0.268034;0.194737;0.943523
0.491119;0.356821;0.794657
0.408946;0.628425;0.661699
-0.102381;0.315090;0.943523
-0.187594;0.577345;0.794658
-0.471300;0.583122;0.661699
-0.331305;0.000000;0.943524
-0.607060;0.000000;0.794656
-0.700224;-0.268032;0.661699
-0.102381;-0.315090;0.943523
-0.187594;-0.577345;0.794658
0.038530;-0.748779;0.661699
0.268034;-0.194737;0.943523
0.491119;-0.356821;0.794657
0.724042;-0.194736;0.661695
0.889697;0.315095;0.330385
0.794656;0.577348;0.187595
0.574602;0.748784;0.330388
-0.024747;0.943521;0.330386
-0.303531;0.934171;0.187597
-0.534576;0.777865;0.330387
-0.904989;0.268032;0.330385
-0.982246;0.000000;0.187599
-0.904989;-0.268031;0.330385
-0.534576;-0.777865;0.330387
-0.303531;-0.934171;0.187597
-0.024747;-0.943521;0.330386
0.574602;-0.748784;0.330388
0.794656;-0.577348;0.187595
0.889697;-0.315095;0.330385
0.306569;0.943522;0.125629
0.303531;0.934171;-0.187597
0.024747;0.943521;-0.330386
-0.802609;0.583126;0.125627
-0.794656;0.577348;-0.187595
-0.889697;0.315095;-0.330385
-0.802609;-0.583126;0.125627
-0.794656;-0.577348;-0.187595
-0.574602;-0.748784;-0.330388
0.306569;-0.943522;0.125629
0.303531;-0.934171;-0.187597
0.534576;-0.777865;-0.330387
0.992077;0.000000;0.125628
0.982246;0.000000;-0.187599
0.904989;0.268031;-0.330385
0.471300;0.583122;-0.661699
0.187594;0.577345;-0.794658
-0.038530;0.748779;-0.661699
-0.408946;0.628425;-0.661698
-0.491119;0.356821;-0.794657
-0.724042;0.194736;-0.661695
-0.724042;-0.194736;-0.661695
-0.491119;-0.356821;-0.794657
-0.408946;-0.628425;-0.661698
0.700224;0.268032;-0.661699
0.607060;0.000000;-0.794656
0.331305;0.000000;-0.943524
-0.038530;-0.748779;-0.661699
0.187594;-0.577345;-0.794658
0.471300;-0.583122;-0.661699
